,comments,dateStamp
214,"Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant , Variant ,",2021-05-26T16:55:49Z
215,"I don ' t understand your expert ' s about the possibility that the variant is more capable of immunity in people who got both of the vaccine : the data suggest that two of the vaccine provide , on average , 60 % protection against symptomatic disease with the variant , which is statistically the same as the 63 % average protection provided by two of the vaccine against the older . He ' s right to say that 60 % "" effective "", but not "" highly effective "", but that ' s not due to the variant - it ' s due to the fact that , according to all data , the vaccine is good , but not excellent . Talking about an excellent vaccine , the / vaccine ' s efficacy against symptomatic disease with the variant is comparable to its efficacy against the older : ~ 50 % after one shot ( to ~ 51 % against the older , i . e . statistically indistinguishable ) and 88 % after two ( with 95 % against the older , which is also statistically indistinguishable ).",2021-05-26T16:49:22Z
216,"If the covid19 are just an sequence to recode in your , then how can there possibly be a new . The are not a dead virus of any .",2021-05-26T16:27:42Z
217,I am from n I saw a doctor who took both the of covid . Stay safe n eat healthy !,2021-05-26T15:13:11Z
218,"The death toll are the same or below average in all based on the last 3 - 5 . Spike such as which are numerous in the human body are not virus . "" COVID - 19 "" virus never been isolated . - test can not diagnose with a specific virus . WHO death are clearly fraudulent in that ' s "" Suspect "" cause of death even when from - . "" are unavoidably unsafe "" - United Congress All of the pharmaceutical that are the "" Covid - 19 "" vaccine have proven criminal . If you are an , you can not seek legal retribution from of since they are liability free .",2021-05-26T15:12:05Z
219,"I don ’ t understand just one thing , it all from China and we don ’ t have a variant yet ? There ’ s , US , Brazil , South , and so many other but no variant ? Politics at it ’ s best !",2021-05-26T14:46:52Z
220,", They are afraid to call virus but its to call variant , variant . I don ' t know what they meant by Fast , How it will spread faster if you wear mask and maintain a social distance . Neither anchor nor guest know what does fast mean . WHO is a and organization . How CHINA got away with LAB VIRUS and still UN seat .",2021-05-26T14:43:44Z
221,Still waiting on the original to be proven to exist since it ' t isolated .,2021-05-26T14:34:47Z
222,and we keep laughing at the he comes out with,2021-05-26T09:58:01Z
223,What about the variant or the variant ?,2021-05-25T21:27:16Z
224,When your dog ' s have more testing than the experimental covid jab . You know sometimes wrong here ..,2021-05-25T21:07:56Z
225,Why is he not how many in this poison,2021-05-25T17:09:35Z
226,love Luke O ' top man,2021-05-25T17:03:13Z
227,Catchy name !👍🤪🤪👍,2021-05-25T16:11:46Z
228,Rotten bunch .,2021-05-25T15:52:24Z
229,Can ' t wait for anti ' s to cry in the about the,2021-05-25T15:42:04Z
230,are saying it ' s all and blown way out proportion by the,2021-05-25T14:15:03Z
231,,2021-05-25T13:52:22Z
232,in they are and and they are saving lots of . the jab is poison dont take it,2021-05-25T13:03:57Z
233,😂😂🤢🤢🤮🤮,2021-05-25T11:51:04Z
234,""" If you could believe it "", .",2021-05-25T11:45:46Z
235,"Meanwhile , Luke ' t take any vaccine yet . Not because he ' t of the virus , not because he ' t want one , but because he ' s selflessly waiting his turn . What a hero .",2021-05-25T11:27:20Z
236,When is Luke getting his vaccine 🤔🤨,2021-05-25T11:25:16Z
237,The Variant doesnt exist ? declared this false news,2021-05-25T11:18:59Z
238,"The two of ye will be talking all night long in the next door nursing home ,",2021-05-25T10:17:33Z
239,🤣🤣🤣🤣🤣 I always read the first me listening to more ! How ’ s desperate for money are these there is no science to back up any of these that ’ s why no one ever the name or the they are talking about,2021-05-25T09:25:14Z
240,Rubbish,2021-05-25T08:54:46Z
241,What about the jab ?,2021-05-25T08:03:00Z
242,"You can call out Luke O all you ' s want but it ' s your , family and that are lining up of their own accord to get jabbed .",2021-05-25T07:59:01Z
243,"The like to dislike ratio clearly what the public think . Delete , fiddle with all you want . Prevent people from meeting to discuss this Scam , but the truth will come out in the end .",2021-05-25T07:54:53Z
244,This man me sick ! Why ' t he tell us about or of all over the world from those not to mention the horrific side effects and irreversible paralysis on many people . Disgraceful,2021-05-25T07:50:06Z
245,"Wow the just keep on coming . WHO have stated there ' s no such thing as the variant , and the Government have written to the government to tell them to stop lying about this . Liar O ' obviously either none of this , or he to ignore the truth . And if the jab is so great , why did you refuse it , Liar O ' ?",2021-05-25T05:17:50Z
246,The and variant ⏰💣💥,2021-05-25T02:20:18Z
247,"The Government ' t given the homeless , anything in 30 . They gave them the though . Strange ...",2021-05-25T01:09:25Z
248,The variant ’ t even exist,2021-05-24T23:27:04Z
249,Ah why not keep giving the people a Jab a Month the Sheep 🐑 would take it .,2021-05-24T23:16:25Z
250,Mad men .,2021-05-24T23:13:59Z
251,Until there ' s a ' variant ' resistant to the virus in winter,2021-05-24T22:32:15Z
252,"Look at him laughing , can ’ t hold it in",2021-05-24T22:28:59Z
253,"I just can ' t believe pat I have lost all for him , the are there for anyone ti see the risk of dying from covid is less that 1 % the of catching it are less than 1 % what is this about for ref on tube",2021-05-24T22:17:39Z
254,The from the are to remove indoor and outdoor if you have been why do media not discuss this,2021-05-24T22:14:48Z
255,102 ingredient ???,2021-05-24T22:13:34Z
256,"Does , pat or luke o nobody less about covid , stop going on about it people want to live now ! It on deaf now",2021-05-24T21:47:08Z
257,Good news at last .,2021-05-24T21:24:03Z
258,"😡 So why did journalist write yesterday on '' A study found that the and are highly effective against the variant first in after two . However , the study by Public Health found that both are less effective against the B1617 . 2 strain three after the first dose .'' They read the first bit on the news but didnt mention the second . Very deceitful .",2021-05-24T16:54:04Z
259,"Sure stopped green so all is a scam , and where is your own research instead of , your lab is a like outfit ,",2021-05-24T16:45:57Z
260,"Hello Luke what ’ s - 102 , could you please explain a bit about this ingredient in the",2021-05-24T16:43:12Z
261,why do you keep listening to this lying fool ?????,2021-05-24T16:19:29Z
262,SCAM,2021-05-24T15:55:57Z
263,Good to hear that we have a cure for Variant,2021-05-24T15:51:45Z
264,This is getting more than boring now 😴,2021-05-24T15:32:23Z
265,Welcome back to The show !,2021-05-24T14:40:44Z
266,I would like to know why no one is about treatment,2021-05-24T14:37:16Z
267,"Why was it racist to call Covid the China Virus yet it ' s to call a variant the "" Variant ""?",2021-05-24T14:28:28Z
268,"so much air time covering in non - EU country that ' s it ' s a wonder if he ' s happy being in . There are times , many times , when ' s output could be direct from , or . And ' t the only broadcaster stuck on . As if the greater and the world outside US and ' t exist . In ' s defence , ' t much better . 100 on from independence and - media still struggling with identity .",2021-05-24T14:25:10Z
269,"How ' s doing ? Still locked down ? Worried about "" ""? No .. well they ' t lucky enough to live on an island .....",2021-05-24T14:23:10Z
270,Did he make eye contact with you Pat ?,2021-05-24T14:16:49Z
271,"that they work on the third doze against the several and it might be from the elderly and high risk people ... Some : giving minimum 6 after the 2 , get another jab from another brand like or . Is it possible to find out more information about this matter ?",2021-05-24T14:15:17Z
272,"Shove your Vaccine where the sun does not shine , I hear it three percent extra protection . Test it out for me .",2021-05-24T14:13:55Z
273,No talk about the & against variant 🤨,2021-05-24T14:12:01Z
274,Don ’ t take the jab use early instead if you get it,2021-05-29T19:12:52Z
275,They said one jab is 80 - 95 % effective . Now they say one jab is 33 % effective . That ' s a massive decrease in order to throw their 2nd at you . I would also like these to talk to the that have lost that had 2 and still . Easy to push your product when you don ' t look the dead in their . Its easy to push a product when the dead and are just a low number .,2021-05-29T16:08:15Z
276,"It took less than 5 of before the link of birth was discovered . Experimental vaccine with no manufacturer liability , it just how gullible the sheep are , I ’ take my thanks",2021-05-29T07:51:50Z
277,Please update the !,2021-05-29T03:38:56Z
278,"It was racist when someone it the "" "" virus , but it is not when you call it the "" "" variant , Hypocrisy at its best , Even WHO that should not be after the . It a scientific name - "" B . 1 . 617 "".",2021-05-28T21:35:00Z
279,never covid 19 it was only to be used for emergency . Such a great film,2021-05-28T17:02:09Z
280,stop calling it,2021-05-28T11:32:55Z
281,First are by giving an covid and the IS FOR IN MEDICAL SCAM,2021-05-28T07:13:59Z
282,Vaccine to Covid19 .= Hospital = + Steroid = Scan = BLACK FUNGUS = All,2021-05-28T07:01:03Z
283,"Please , help with building 🚽 in order to stop open defecation . Covid 19 and other spread rapidly across due to open defecation . Open defecation is on the decline , but nearly 950 million people still routinely practice it . Some 569 million of them live in . Walk along its train or open , and you will readily encounter the evidence",2021-05-27T16:27:50Z
284,u 4 calling it variant .,2021-05-27T11:27:48Z
285,"I have this video fir calling it variant . If virus which cannot be where it and spread all over , how can you level it variant or variant . Use scientific name as standard practice . What you are doing for racism by a virus by nation name .",2021-05-27T10:02:14Z
286,"How convenient .... covid , the lie that never",2021-05-27T00:11:24Z
287,So does,2021-05-26T21:25:11Z
288,Someone please answer my question . So there ’ s this big scandal in our car industry in Which car lied about and are now poisoning the air we breathe ! What ’ s to stop these from doing the same ??,2021-05-26T18:02:06Z
289,"Variant , variant , South variant , Brazil variant but not virus 😒😐",2021-05-26T12:51:05Z
290,Aye right !🙄,2021-05-26T09:54:57Z
291,"1 15 : 1 - 4 Moreover , brethren , I declare unto you the gospel which I unto you , which also ye have received , and wherein ye stand ; 2 By which also ye are saved , if ye keep in memory what I unto you , unless ye have in vain . 3 For I unto you first of all that which I also received , how that for our according to the ; 4 And that he was buried , and that he rose again the third day according to the :",2021-05-26T09:53:57Z
292,No dose is most effective . Let ’ s be honest,2021-05-26T06:21:31Z
293,,2021-05-26T05:42:35Z
294,I am waiting for,2021-05-26T04:42:54Z
295,So about the variant,2021-05-25T21:38:26Z
296,Soon will find the cure for after 4 .. NOT,2021-05-25T19:39:10Z
297,""" Symptomatic covid "" does that mean it ' s only effective against covid ? What ' s the point in that when we have a God given 99 . 95 % effectiveness already ?",2021-05-25T15:03:35Z
298,"What does "" the effectiveness after 2 is effectively , the same "" mean ? Same as what ? Same as one ? Not Same as the 99 % the immune system . Can anyone help me please ?",2021-05-25T15:02:47Z
299,"Human body , 99 . 9 % 1 Vaccine 33 % 2 60 % to 90 % ???",2021-05-25T15:01:28Z
300,Save me to everyone one by one ill post here . Your where do you get your from trump get your vaccine you,2021-05-25T03:49:02Z
301,"The variant really the pandemic now . It is already in the US . There are no working in the 7 / 11 , gas , IT , or scam call .",2021-05-25T01:30:50Z
302,.... no . all . no isolated virus .,2021-05-24T23:51:44Z
303,: D marketing,2021-05-24T23:07:35Z
304,"Why don ' t they call this disease from it ' s real medical name "" South Respiratory Syndrome "" - - 2 for short ? I hate hearing it Covid or . Even Bat ' s disease and this evil far better . It could even be - - AI - .",2021-05-24T21:29:31Z
305,"Forget an summer in 2021 , we ' re going to have an at the end of summer .",2021-05-24T20:54:45Z
306,Come and get your free blood,2021-05-24T20:52:26Z
307,Petition 🔸 against animal testing : 🇬🇧 💜 🇬🇧 :// secure . . . / page / 26847 / petition / 1 ? chain,2021-05-24T20:32:35Z
308,not true only can work properly,2021-05-24T19:13:35Z
309,Go on or and type : Creation of a False Pandemic ( 6 ). Amazing !!!!!!!,2021-05-24T17:29:30Z
310,there is no mention of vaccine .. i wonder why that is,2021-05-24T17:21:32Z
311,Read on technocracy ( dot ) news and share : « - Vaccine Angst : Millions Secretly After Taking Shot »,2021-05-24T16:31:18Z
312,Hope we will find a cure for very soon ...,2021-05-24T15:45:55Z
313,"Roll up , roll up get your vaccine 👌🤘",2021-05-24T15:35:40Z
314,Absolutely no surprise here . They ' be pushing the next fear campaign soon . Yawn ...,2021-05-24T15:31:53Z
315,March 2022 forecast,2021-05-24T14:21:06Z
316,"The ten employ three different . In the first - generation , the virus is either ( ) by growing it in another species , or by heat or . There are two first - generation : ( 1 ) ( ) and ( 2 ) . The second - generation take advantage of molecular biology to include specific viral or protein in the vaccine instead of a whole virus . There are five second - generation vaccine : ( 3 ) , ( 4 ) / vaccine ( when produced in ), ( 5 ) Research Institute ( V ), ( 6 ) ( J & J ), and ( 7 ) . The third - generation aim to vaccinate a patient with genetic material — — that for the desired viral protein target . In the case of - - 2 , the target that have decided is the most promising is the spike protein , a protein on the surface of the virus that it to invade host . There are three third - generation vaccine : ( 8 ) - , ( 9 ) , and ( 10 ) ( ).",2021-05-24T14:20:51Z
